,country,sex,height,weight,age,years_cl,grades_max,grades_mean,year_last,max_fra
1421,USA,0,188,68,17.0,5,51,41.23809523809524,2005,7b
1422,ITA,0,189,73,32.0,13,64,54.58064516129032,2013,8b/+
1423,POL,0,178,63,33.0,15,62,48.95428571428572,2017,8a+/8b
1424,ITA,0,169,58,31.0,8,42,38.285714285714285,2006,6b+/6c
1425,ESP,0,191,83,35.0,17,68,54.04495614035088,2017,8c/+
1426,ZAF,0,178,68,27.0,8,44,36.916666666666664,2009,6c/+
1427,AUT,0,185,78,29.0,12,64,53.625,2014,8b/+
1428,ITA,0,174,68,48.0,23,64,55.76190476190476,2014,8b/+
1429,USA,0,188,73,37.0,14,62,48.62352941176471,2016,8a+/8b
1430,ESP,0,168,53,24.0,12,72,61.43362831858407,2014,9a/+
1431,FRA,0,191,78,36.0,16,64,54.756521739130434,2012,8b/+
1432,ITA,0,170,63,29.0,11,64,56.24,2011,8b/+
1433,HRV,0,178,78,35.0,10,49,38.42857142857143,2011,7a+
1434,USA,0,178,63,32.0,12,64,53.627450980392155,2009,8b/+
1435,other,0,178,68,36.0,15,57,41.78688524590164,2017,7c+
1436,PRT,0,183,73,35.0,9,40,36.0,2009,6b/+
1437,HRV,0,182,78,35.0,7,51,37.69565217391305,2010,7b
1438,SVN,0,188,73,24.0,3,68,59.9811320754717,2008,8c/+
1439,CHE,0,180,63,46.0,28,66,56.772277227722775,2017,8b+/8c
1440,SWE,0,170,68,34.0,7,49,43.0,2006,7a+
1441,FRA,0,171,58,35.0,14,57,49.03333333333333,2010,7c+
1442,other,0,174,68,29.0,16,68,53.27450980392157,2015,8c/+
1443,USA,0,165,68,31.0,17,59,52.40625,2017,8a
1444,AUS,0,181,83,44.0,25,59,47.565,2017,8a
1445,USA,0,184,83,20.0,3,36,32.333333333333336,2006,6a/+
1446,RUS,0,178,68,25.0,5,44,35.130434782608695,2006,6c/+
1447,AUS,0,184,78,24.0,11,53,37.05263157894737,2014,7b+
1448,SWE,0,182,73,22.0,11,57,51.2,2007,7c+
1449,ZAF,0,173,73,37.0,16,64,48.33877551020408,2016,8b/+
1450,USA,0,174,53,24.0,8,72,58.509803921568626,2012,9a/+
1451,ESP,0,171,63,29.0,10,57,46.61538461538461,2006,7c+
1452,ITA,0,174,68,39.0,17,66,56.86338797814208,2017,8b+/8c
1453,PRT,0,180,68,31.0,4,53,47.708333333333336,2007,7b+
1454,ESP,0,167,68,27.0,5,49,44.3,2007,7a+
1455,SVN,0,188,68,31.0,12,64,43.72197962154294,2017,8b/+
1456,RUS,0,183,68,31.0,13,66,54.4537037037037,2014,8b+/8c
1457,AUS,0,185,68,33.0,16,66,56.213235294117645,2014,8b+/8c
1458,FRA,0,177,63,44.0,25,49,37.92857142857143,2017,7a+
1459,other,0,174,63,28.0,13,62,46.5,2013,8a+/8b
1460,ITA,0,180,73,49.0,17,61,48.87577639751553,2017,8a+
1461,FRA,0,170,63,32.0,16,75,63.53405572755418,2017,9b
1462,ESP,0,175,68,22.0,4,68,59.8235294117647,2006,8c/+
1463,other,0,170,63,26.0,14,66,55.81818181818182,2017,8b+/8c
1464,NLD,0,169,63,36.0,17,51,38.25,2011,7b
1465,PRT,0,172,58,25.0,4,53,46.7,2009,7b+
1466,ESP,0,187,78,45.0,18,62,50.70550847457627,2017,8a+/8b
1467,ESP,0,172,63,44.0,18,59,47.84375,2016,8a
1468,other,0,185,73,28.0,13,57,46.477777777777774,2013,7c+
1469,RUS,0,178,68,31.0,12,64,52.037974683544306,2013,8b/+
1470,FRA,0,182,68,31.0,10,55,50.0,2010,7c
1471,SWE,0,174,68,26.0,8,64,58.95652173913044,2005,8b/+
1472,BRA,0,173,73,42.0,21,64,51.41044776119403,2015,8b/+
1473,POL,0,173,68,26.0,7,49,40.785714285714285,2007,7a+
1474,ITA,0,187,73,25.0,16,70,60.73863636363637,2013,8c+/9a
1475,ESP,0,172,73,42.0,16,49,39.48514851485149,2012,7a+
1476,other,0,181,73,29.0,6,55,41.41836734693877,2010,7c
1477,ESP,0,166,63,41.0,17,68,57.05392156862745,2017,8c/+
1478,CZE,0,190,78,21.0,5,64,61.125,2007,8b/+
1479,other,0,178,68,24.0,10,62,60.75,2011,8a+/8b
1480,CZE,0,185,83,28.0,14,53,47.0,2005,7b+
1481,other,0,174,68,29.0,14,59,53.0,2009,8a
1482,USA,0,173,68,22.0,6,64,59.52173913043478,2008,8b/+
1483,ESP,0,167,63,32.0,7,70,63.888888888888886,2007,8c+/9a
1484,USA,0,183,78,28.0,12,70,57.972972972972975,2015,8c+/9a
1485,SWE,0,183,73,37.0,15,67,47.255111976630964,2017,8c
1486,FRA,0,190,73,28.0,12,62,52.280701754385966,2017,8a+/8b
1487,BRA,0,185,73,30.0,14,62,53.04347826086956,2009,8a+/8b
1488,SWE,0,183,78,28.0,11,59,47.285714285714285,2011,8a
1489,USA,0,178,68,34.0,17,66,46.469040247678016,2017,8b+/8c
1490,other,0,166,63,29.0,9,59,43.404761904761905,2009,8a
1491,ESP,0,182,73,49.0,25,62,52.48806366047745,2017,8a+/8b
1492,ESP,0,171,63,45.0,25,70,58.536842105263155,2017,8c+/9a
1493,other,0,173,58,38.0,17,58,47.81818181818182,2016,7c+/8a
1494,USA,0,185,68,25.0,4,46,37.17857142857143,2009,6c+/7a
1495,ESP,0,180,73,45.0,20,64,53.36144578313253,2017,8b/+
1496,BRA,0,172,63,26.0,5,53,49.333333333333336,2007,7b+
1497,DEU,0,180,73,40.0,16,64,58.326530612244895,2011,8b/+
1498,DEU,0,177,68,31.0,15,68,60.306930693069305,2015,8c/+
1499,RUS,0,181,63,19.0,6,68,60.07692307692308,2006,8c/+
1500,SWE,0,186,93,30.0,3,36,31.0,2006,6a/+
1501,other,0,170,63,25.0,11,70,57.095238095238095,2009,8c+/9a
1502,AUS,0,191,68,23.0,3,55,49.6,2007,7c
1503,other,0,170,63,32.0,11,59,42.75252525252525,2012,8a
1504,GBR,0,186,88,20.0,4,44,39.25,2006,6c/+
1505,ESP,0,165,58,35.0,19,59,54.0,2014,8a
1506,USA,0,182,63,19.0,5,64,52.4,2007,8b/+
1507,FRA,0,179,68,19.0,10,75,63.197452229299365,2010,9b
1508,FRA,0,180,68,26.0,15,66,53.329268292682926,2015,8b+/8c
1509,SWE,0,190,88,24.0,5,57,47.94117647058823,2007,7c+
1510,ESP,0,172,53,26.0,13,53,41.53191489361702,2006,7b+
1511,USA,0,178,73,24.0,4,59,44.6,2008,8a
1512,ESP,0,183,63,31.0,13,57,42.392513368983956,2017,7c+
1513,ITA,0,178,68,38.0,7,51,40.885714285714286,2011,7b
1514,SWE,0,187,88,35.0,12,49,37.30434782608695,2009,7a+
1515,ESP,0,170,68,25.0,13,53,40.0,2013,7b+
1516,ESP,0,180,78,19.0,4,62,55.08,2007,8a+/8b
1517,other,0,187,63,27.0,12,59,42.613756613756614,2012,8a
1518,AUT,0,183,78,33.0,11,53,43.05769230769231,2016,7b+
1519,SWE,0,178,68,34.0,11,64,52.68560606060606,2011,8b/+
1520,DNK,0,186,83,35.0,6,51,40.81818181818182,2010,7b
1521,CHE,0,177,68,19.0,6,62,56.86666666666667,2006,8a+/8b
1522,other,0,189,88,35.0,6,49,39.01829268292683,2011,7a+
1523,MEX,0,178,68,29.0,21,64,56.09090909090909,2009,8b/+
1524,CZE,0,182,73,41.0,25,64,57.50359712230216,2013,8b/+
1525,GBR,0,184,78,36.0,15,57,51.57142857142857,2013,7c+
1526,NOR,0,176,73,25.0,5,53,42.79012345679013,2007,7b+
1527,CAN,0,177,68,19.0,3,57,53.0,2004,7c+
1528,BRA,0,179,73,32.0,13,59,45.03664921465968,2013,8a
1529,other,0,180,68,36.0,23,55,42.829787234042556,2012,7c
1530,PRT,0,174,63,41.0,13,64,55.64102564102564,2014,8b/+
1531,FRA,0,185,73,22.0,10,55,42.84705882352941,2011,7c
1532,USA,0,186,78,36.0,15,59,53.59701492537314,2012,8a
1533,USA,0,185,73,29.0,11,59,47.5,2009,8a
1534,CHE,0,173,63,28.0,7,66,56.895953757225435,2010,8b+/8c
1535,CHE,0,175,63,29.0,5,53,47.57142857142857,2010,7b+
1536,USA,0,168,63,31.0,11,70,51.088948787061994,2015,8c+/9a
1537,BRA,0,173,63,32.0,14,64,51.75912408759124,2017,8b/+
1538,SWE,0,178,73,27.0,8,42,40.0,2013,6b+/6c
1539,ESP,0,180,68,35.0,17,64,53.175097276264594,2017,8b/+
1540,SWE,0,186,83,27.0,3,42,35.5,2009,6b+/6c
1541,ESP,0,178,78,38.0,20,46,37.0,2016,6c+/7a
1542,other,0,180,73,23.0,9,68,56.44230769230769,2010,8c/+
1543,other,0,181,73,29.0,13,57,45.48717948717949,2013,7c+
1544,FRA,0,178,78,28.0,18,64,58.03658536585366,2017,8b/+
1545,USA,0,184,68,27.0,14,59,40.70786516853933,2011,8a
1546,ITA,0,178,73,40.0,13,53,43.48936170212766,2016,7b+
1547,NLD,0,180,68,31.0,12,53,47.2037037037037,2009,7b+
1548,USA,0,183,73,40.0,21,64,53.855670103092784,2017,8b/+
1549,ESP,0,171,63,24.0,12,66,56.0,2016,8b+/8c
1550,FRA,0,179,68,16.0,3,57,50.11764705882353,2004,7c+
1551,AUT,0,173,63,23.0,10,75,66.44954128440367,2013,9b
1552,ITA,0,180,58,19.0,7,66,53.285714285714285,2011,8b+/8c
1553,BRA,0,188,78,25.0,10,64,54.875,2013,8b/+
1554,DEU,0,173,68,31.0,17,70,59.48275862068966,2014,8c+/9a
1555,CZE,0,187,78,26.0,19,57,48.608695652173914,2008,7c+
1556,GBR,0,178,73,35.0,22,69,60.35,2017,8c+
1557,ESP,0,168,63,32.0,14,68,62.125,2007,8c/+
1558,USA,0,181,73,47.0,25,55,41.02122015915119,2017,7c
1559,POL,0,180,73,22.0,8,57,50.25,2006,7c+
1560,DEU,0,181,68,32.0,17,70,63.795833333333334,2017,8c+/9a
1561,ESP,0,178,78,32.0,14,62,47.01685393258427,2013,8a+/8b
1562,GBR,0,178,73,34.0,15,62,51.75892857142857,2015,8a+/8b
1563,other,0,180,73,32.0,6,51,45.0,2006,7b
1564,NLD,0,167,63,25.0,6,51,37.82608695652174,2009,7b
1565,MEX,0,181,63,26.0,6,59,50.5,2011,8a
1566,FRA,0,178,78,19.0,7,57,51.38095238095238,2007,7c+
1567,NOR,0,184,73,27.0,6,59,44.766666666666666,2009,8a
1568,other,0,172,58,24.0,8,72,58.48571428571429,2011,9a/+
1569,ESP,0,178,73,25.0,6,62,52.760330578512395,2011,8a+/8b
1570,AUT,0,182,73,46.0,11,55,39.33725490196078,2011,7c
1571,USA,0,165,63,25.0,6,57,49.5,2008,7c+
1572,other,0,181,68,32.0,15,75,61.45945945945946,2016,9b
1573,ESP,0,182,73,29.0,10,62,56.42857142857143,2004,8a+/8b
1574,other,0,179,68,34.0,19,64,54.81818181818182,2017,8b/+
1575,BRA,0,177,68,20.0,5,64,55.8,2000,8b/+
1576,USA,0,183,78,36.0,17,68,56.89102564102564,2017,8c/+
1577,DNK,0,188,73,25.0,6,49,43.36363636363637,2006,7a+
1578,USA,0,168,58,31.0,12,58,46.07142857142857,2017,7c+/8a
1579,USA,0,180,68,32.0,4,57,44.46415094339623,2007,7c+
1580,SWE,0,170,73,35.0,16,44,39.76470588235294,2006,6c/+
1581,other,0,185,78,23.0,9,70,59.55263157894737,2010,8c+/9a
1582,other,0,179,53,27.0,11,59,44.357142857142854,2013,8a
1583,ESP,0,190,73,30.0,11,51,39.827586206896555,2016,7b
1584,NLD,0,184,73,33.0,12,62,51.074766355140184,2017,8a+/8b
1585,FRA,0,190,78,28.0,14,61,45.26984126984127,2017,8a+
1586,USA,0,175,73,28.0,5,57,47.91428571428571,2010,7c+
1587,POL,0,176,68,29.0,5,51,42.48717948717949,2006,7b
1588,POL,0,180,63,26.0,10,53,43.72727272727273,2008,7b+
1589,SWE,0,172,68,33.0,11,64,55.722772277227726,2011,8b/+
1590,ITA,0,176,63,23.0,11,72,59.887387387387385,2012,9a/+
1591,AUT,0,190,88,37.0,6,54,40.98360655737705,2010,7b+/7c
1592,BRA,0,174,58,30.0,15,68,54.36708860759494,2011,8c/+
1593,BRA,0,170,63,25.0,9,66,57.57142857142857,2008,8b+/8c
1594,CHE,0,175,68,32.0,7,49,40.71666666666667,2010,7a+
1595,ESP,0,179,73,30.0,6,51,39.05072463768116,2011,7b
1596,POL,0,177,73,33.0,6,59,52.76470588235294,2006,8a
1597,USA,0,177,68,25.0,8,53,44.0,2010,7b+
1598,USA,0,176,73,27.0,11,59,52.05128205128205,2006,8a
1599,PRT,0,180,63,27.0,11,64,50.08530805687204,2011,8b/+
1600,SWE,0,184,73,39.0,15,51,40.583333333333336,2013,7b
1601,NOR,0,175,63,30.0,16,68,53.770114942528735,2016,8c/+
1602,ITA,0,172,63,24.0,5,51,46.857142857142854,2005,7b
1603,ESP,0,163,53,27.0,15,55,41.24193548387097,2016,7c
1604,POL,0,192,68,31.0,14,53,40.18081180811808,2017,7b+
1605,SWE,0,190,83,22.0,12,55,46.65,2009,7c
1606,FRA,0,175,68,40.0,17,68,59.71455576559546,2017,8c/+
1607,other,0,176,58,34.0,13,59,44.75471698113208,2017,8a
1608,FRA,0,170,63,29.0,17,62,52.64797507788162,2017,8a+/8b
1609,other,0,187,73,23.0,5,46,44.666666666666664,2006,6c+/7a
1610,ESP,0,169,68,21.0,8,64,52.89333333333333,2011,8b/+
1611,other,0,178,68,19.0,3,55,48.333333333333336,2006,7c
1612,ESP,0,181,73,23.0,6,46,42.0,2006,6c+/7a
1613,GBR,0,175,68,40.0,16,62,50.875,2010,8a+/8b
1614,other,0,180,73,31.0,12,52,47.75,2008,7b/+
1615,FRA,0,181,68,27.0,15,64,53.776119402985074,2017,8b/+
1616,ESP,0,175,73,32.0,10,53,48.0,2006,7b+
1617,BRA,0,177,68,33.0,13,53,50.0,2015,7b+
1618,RUS,0,181,68,39.0,15,62,48.81192660550459,2017,8a+/8b
1619,USA,0,175,63,23.0,6,51,40.78125,2009,7b
1620,SVN,0,178,73,27.0,12,59,52.42857142857143,2011,8a
1621,POL,0,175,68,38.0,13,55,39.955990220048896,2017,7c
1622,ESP,0,173,63,38.0,21,66,53.851851851851855,2017,8b+/8c
1623,BRA,0,181,73,31.0,14,64,47.688311688311686,2010,8b/+
1624,AUT,0,175,68,35.0,10,54,40.95798319327731,2010,7b+/7c
1625,BRA,0,180,83,35.0,13,44,40.5,2016,6c/+
1626,FRA,0,178,68,19.0,8,68,60.28448275862069,2008,8c/+
1627,MEX,0,183,78,31.0,13,55,48.11764705882353,2016,7c
1628,ESP,0,181,73,27.0,7,53,44.42857142857143,2009,7b+
1629,AUS,0,181,73,30.0,16,62,54.05128205128205,2016,8a+/8b
1630,SWE,0,182,73,45.0,10,57,46.116883116883116,2010,7c+
1631,FRA,0,188,78,27.0,3,51,41.17391304347826,2006,7b
1632,RUS,0,179,68,30.0,15,70,58.07272727272727,2017,8c+/9a
1633,MEX,0,175,58,29.0,17,70,56.235849056603776,2017,8c+/9a
1634,NOR,0,171,68,24.0,4,51,42.659574468085104,2008,7b
1635,PRT,0,172,63,46.0,17,62,51.60204081632653,2015,8a+/8b
1636,ESP,0,185,68,17.0,8,62,53.71153846153846,2008,8a+/8b
1637,ITA,0,173,58,34.0,10,66,59.515625,2010,8b+/8c
1638,PRT,0,174,58,25.0,8,53,45.63636363636363,2006,7b+
1639,SWE,0,185,68,25.0,4,53,42.0,2007,7b+
1640,other,0,176,63,33.0,18,57,43.61538461538461,2012,7c+
1641,NOR,0,176,73,24.0,8,66,60.5,2006,8b+/8c
1642,FRA,0,175,68,43.0,22,57,42.782738095238095,2011,7c+
1643,ESP,0,173,63,29.0,10,59,50.35625,2014,8a
1644,FRA,0,177,73,28.0,13,69,58.044642857142854,2017,8c+
1645,USA,0,185,68,29.0,15,68,63.4,2015,8c/+
1646,ZAF,0,179,68,25.0,16,70,57.51428571428571,2010,8c+/9a
1647,POL,0,180,68,25.0,10,72,57.375757575757575,2013,9a/+
1648,ESP,0,188,83,23.0,3,49,41.9,2008,7a+
1649,POL,0,188,78,36.0,12,53,49.42857142857143,2015,7b+
1650,BEL,0,175,63,17.0,5,40,32.77777777777778,2008,6b/+
1651,USA,0,179,68,30.0,10,66,52.3469387755102,2014,8b+/8c
1652,ESP,0,176,63,27.0,4,44,36.5,2009,6c/+
1653,FRA,0,184,68,32.0,14,64,53.241106719367586,2017,8b/+
1654,NOR,0,178,73,28.0,7,53,49.25,2010,7b+
1655,USA,0,176,68,25.0,9,59,49.833333333333336,2014,8a
1656,DEU,0,182,73,38.0,14,54,41.64914425427873,2017,7b+/7c
1657,GBR,0,174,68,37.0,23,62,54.57142857142857,2012,8a+/8b
1658,USA,0,177,68,29.0,3,53,43.48717948717949,2006,7b+
1659,POL,0,185,83,26.0,3,53,40.70967741935484,2007,7b+
1660,USA,0,178,63,21.0,11,54,48.82608695652174,2012,7b+/7c
1661,USA,0,178,68,27.0,9,57,50.77777777777778,2009,7c+
1662,SWE,0,181,63,27.0,10,68,53.92173913043478,2012,8c/+
1663,other,0,175,73,26.0,6,57,50.94444444444444,2007,7c+
1664,SWE,0,176,73,35.0,4,44,38.75,2007,6c/+
1665,USA,0,171,63,26.0,13,55,50.208333333333336,2008,7c
1666,AUT,0,174,63,26.0,6,62,57.1,2007,8a+/8b
1667,NOR,0,179,73,38.0,13,62,43.88721804511278,2016,8a+/8b
1668,ESP,0,164,58,39.0,17,70,55.35144927536232,2017,8c+/9a
1669,other,0,189,78,23.0,9,48,36.36363636363637,2010,7a/+
1670,GBR,0,170,73,22.0,9,59,52.0,2008,8a
1671,SWE,0,187,78,26.0,4,44,34.86585365853659,2009,6c/+
1672,GBR,0,175,68,33.0,11,64,55.13636363636363,2015,8b/+
1673,ESP,0,170,63,37.0,18,66,57.18,2012,8b+/8c
1674,other,0,180,73,23.0,7,36,35.0,2007,6a/+
1675,ESP,0,182,78,38.0,20,68,60.40618955512573,2017,8c/+
1676,SWE,0,177,68,43.0,9,46,38.80952380952381,2013,6c+/7a
1677,MEX,0,170,58,31.0,3,46,39.214285714285715,2008,6c+/7a
1678,FRA,0,173,63,39.0,15,64,52.394444444444446,2017,8b/+
1679,USA,0,187,68,16.0,9,51,40.07692307692308,2011,7b
1680,POL,0,183,68,30.0,6,53,41.09493670886076,2009,7b+
1681,DEU,0,175,68,20.0,6,57,51.5,2006,7c+
1682,RUS,0,178,58,31.0,13,66,51.704,2016,8b+/8c
1683,BEL,0,177,68,25.0,14,75,56.88198757763975,2016,9b
1684,NOR,0,180,78,30.0,4,61,49.660377358490564,2009,8a+
1685,DEU,0,184,73,26.0,9,64,49.36363636363637,2015,8b/+
1686,other,0,174,63,36.0,16,62,51.39247311827957,2017,8a+/8b
1687,ESP,0,168,53,40.0,17,53,47.17045454545455,2008,7b+
1688,NOR,0,178,63,16.0,3,53,50.5,2007,7b+
1689,CHE,0,185,83,41.0,17,57,46.0,2010,7c+
1690,ESP,0,180,58,22.0,6,70,60.08620689655172,2011,8c+/9a
1691,ESP,0,174,73,40.0,17,64,53.54822335025381,2017,8b/+
1692,other,0,175,63,22.0,5,70,61.416666666666664,2006,8c+/9a
1693,DEU,0,172,73,41.0,15,57,48.348314606741575,2017,7c+
1694,ITA,0,173,68,29.0,7,57,46.791666666666664,2007,7c+
1695,NOR,0,182,73,26.0,8,55,48.0,2004,7c
1696,ESP,0,175,68,30.0,7,64,56.48,2007,8b/+
1697,CHE,0,183,68,48.0,17,62,49.70618556701031,2017,8a+/8b
1698,ESP,0,188,83,30.0,8,51,36.986666666666665,2012,7b
1699,CAN,0,183,78,31.0,5,51,46.81818181818182,2009,7b
1700,NLD,0,185,78,44.0,12,49,39.170984455958546,2016,7a+
1701,DEU,0,180,68,29.0,11,46,34.857142857142854,2017,6c+/7a
1702,NOR,0,187,73,24.0,6,42,35.0,2006,6b+/6c
1703,other,0,179,68,29.0,15,64,51.293103448275865,2017,8b/+
1704,ESP,0,178,78,26.0,5,57,48.22222222222222,2007,7c+
1705,ESP,0,174,68,35.0,22,55,45.142857142857146,2012,7c
1706,other,0,174,68,32.0,14,62,52.005434782608695,2016,8a+/8b
1707,NLD,0,184,73,33.0,15,62,50.5,2017,8a+/8b
1708,AUT,0,180,78,31.0,15,62,54.258823529411764,2017,8a+/8b
1709,SWE,0,177,63,27.0,4,55,52.2,2006,7c
1710,ITA,0,175,63,27.0,17,75,62.82835820895522,2017,9b
1711,other,0,182,73,32.0,16,68,60.41244239631337,2017,8c/+
1712,SWE,0,180,73,27.0,6,64,52.976190476190474,2012,8b/+
1713,ESP,0,169,58,37.0,11,55,51.625,2008,7c
1714,USA,0,175,73,36.0,16,53,53.0,2004,7b+
1715,USA,0,170,63,26.0,9,59,46.714285714285715,2009,8a
1716,USA,0,170,58,23.0,8,62,53.53333333333333,2013,8a+/8b
1717,PRT,0,178,73,31.0,3,55,42.175879396984925,2008,7c
1718,CHE,0,187,78,30.0,17,64,52.285,2017,8b/+
1719,NOR,0,170,73,42.0,21,59,44.824817518248175,2016,8a
1720,ITA,0,173,73,47.0,27,62,55.178082191780824,2016,8a+/8b
1721,ZAF,0,179,63,23.0,9,57,47.5,2012,7c+
1722,other,0,172,68,21.0,8,62,49.041666666666664,2008,8a+/8b
1723,ESP,0,180,63,31.0,14,49,39.5,2016,7a+
1724,ITA,0,167,53,19.0,12,69,53.752,2013,8c+
1725,POL,0,175,68,41.0,26,66,58.014218009478675,2017,8b+/8c
1726,other,0,181,73,27.0,5,53,49.42857142857143,2006,7b+
1727,ITA,0,168,63,47.0,23,62,55.85294117647059,2015,8a+/8b
1728,ESP,0,177,63,32.0,16,51,49.666666666666664,2009,7b
1729,USA,0,178,68,23.0,10,53,40.19548872180451,2011,7b+
1730,ESP,0,175,73,40.0,28,69,60.98009950248756,2017,8c+
1731,ITA,0,185,83,42.0,7,44,35.285714285714285,2009,6c/+
1732,ESP,0,170,63,26.0,11,65,51.05343511450382,2017,8b+
1733,BEL,0,189,78,33.0,3,64,60.6,2000,8b/+
1734,USA,0,165,53,19.0,6,64,57.35897435897436,2010,8b/+
1735,SWE,0,170,68,38.0,17,62,52.503184713375795,2017,8a+/8b
1736,NLD,0,182,68,26.0,8,51,46.53333333333333,2009,7b
1737,other,0,181,73,32.0,10,64,48.747252747252745,2011,8b/+
1738,BRA,0,168,63,28.0,9,62,49.922077922077925,2013,8a+/8b
1739,NOR,0,177,68,29.0,13,72,57.19602272727273,2017,9a/+
1740,SWE,0,182,88,35.0,3,53,49.46153846153846,2007,7b+
1741,USA,0,183,68,22.0,9,40,30.58139534883721,2009,6b/+
1742,other,0,192,68,25.0,11,59,54.45454545454545,2009,8a
1743,NOR,0,178,83,28.0,3,43,40.666666666666664,2003,6c
1744,ZAF,0,180,68,16.0,4,55,40.22222222222222,2006,7c
1745,POL,0,182,73,25.0,7,59,50.471698113207545,2007,8a
1746,NOR,0,193,93,31.0,4,44,39.833333333333336,2006,6c/+
1747,FRA,0,175,63,30.0,11,70,65.0625,2007,8c+/9a
1748,ESP,0,169,68,26.0,4,57,50.22,2006,7c+
1749,other,0,176,73,26.0,8,38,36.8,2008,6a+/6b
1750,ESP,0,172,63,37.0,16,57,47.530973451327434,2017,7c+
1751,SWE,0,179,68,30.0,6,49,37.40677966101695,2011,7a+
1752,SWE,0,172,73,28.0,8,62,53.142857142857146,2008,8a+/8b
1753,AUT,0,173,68,32.0,9,57,47.375,2011,7c+
1754,BRA,0,189,83,32.0,13,53,45.12307692307692,2016,7b+
1755,ESP,0,175,83,40.0,18,62,47.1651376146789,2015,8a+/8b
1756,CAN,0,188,78,23.0,14,53,45.25,2006,7b+
1757,DNK,0,175,68,42.0,17,49,39.861111111111114,2013,7a+
1758,GBR,0,186,73,30.0,5,53,43.2,2008,7b+
1759,SVN,0,188,73,34.0,19,68,53.07035175879397,2017,8c/+
1760,SWE,0,176,68,22.0,4,44,33.24,2008,6c/+
1761,NOR,0,172,63,33.0,8,62,51.75438596491228,2010,8a+/8b
1762,ITA,0,170,53,34.0,16,70,63.013698630136986,2016,8c+/9a
1763,AUS,0,180,68,25.0,13,75,60.115,2017,9b
1764,other,0,173,58,36.0,17,64,55.34285714285714,2012,8b/+
1765,SWE,0,182,68,40.0,15,42,34.661764705882355,2016,6b+/6c
1766,AUT,0,171,68,19.0,5,53,40.7,2006,7b+
1767,other,0,180,68,23.0,8,62,59.714285714285715,2007,8a+/8b
1768,SWE,0,192,88,27.0,3,49,36.68181818181818,2008,7a+
1769,ESP,0,177,68,24.0,17,70,56.9009900990099,2017,8c+/9a
1770,ESP,0,180,73,20.0,3,52,45.3,2007,7b/+
1771,NOR,0,183,78,29.0,9,36,31.333333333333332,2006,6a/+
1772,CAN,0,178,68,35.0,14,59,50.7037037037037,2010,8a
1773,ESP,0,178,73,34.0,10,59,49.62643678160919,2013,8a
1774,ITA,0,180,63,39.0,16,66,55.74809160305343,2017,8b+/8c
1775,NLD,0,173,63,41.0,24,62,51.50632911392405,2014,8a+/8b
1776,USA,0,163,73,30.0,6,38,37.0,2011,6a+/6b
1777,CZE,0,185,68,17.0,7,49,39.36363636363637,2007,7a+
1778,RUS,0,180,68,37.0,20,62,51.1496062992126,2017,8a+/8b
1779,POL,0,190,78,26.0,12,59,51.39473684210526,2016,8a
1780,NLD,0,179,58,22.0,14,66,56.96132596685083,2013,8b+/8c
1781,ESP,0,173,58,18.0,9,75,65.22222222222223,2009,9b
1782,ESP,0,183,83,44.0,16,49,46.18181818181818,2016,7a+
1783,USA,0,183,68,21.0,3,49,40.45454545454545,2008,7a+
1784,DNK,0,188,78,33.0,4,49,45.285714285714285,2006,7a+
1785,RUS,0,185,63,19.0,16,51,40.266666666666666,2009,7b
1786,other,0,178,63,26.0,6,64,58.75,2006,8b/+
1787,SWE,0,182,78,37.0,10,53,44.411764705882355,2011,7b+
1788,PRT,0,171,68,43.0,9,44,35.81553398058252,2015,6c/+
1789,other,0,174,63,25.0,6,66,57.204081632653065,2010,8b+/8c
1790,SWE,0,183,73,32.0,4,57,50.6875,2008,7c+
1791,FRA,0,185,78,44.0,16,55,39.12149532710281,2016,7c
1792,other,0,183,78,39.0,17,57,44.86746987951807,2016,7c+
1793,CAN,0,185,78,31.0,11,53,46.0,2011,7b+
1794,SWE,0,182,68,42.0,13,53,40.0,2017,7b+
1795,SWE,0,180,73,32.0,6,49,46.096774193548384,2006,7a+
1796,other,0,178,68,31.0,12,68,46.9746835443038,2016,8c/+
1797,CHE,0,184,78,30.0,9,66,56.55813953488372,2009,8b+/8c
1798,AUT,0,170,63,19.0,8,62,59.125,2008,8a+/8b
1799,SWE,0,187,78,32.0,5,53,40.333333333333336,2010,7b+
1800,other,0,170,78,29.0,12,57,46.5,2016,7c+
1801,NLD,0,188,78,38.0,19,59,51.36206896551724,2009,8a
1802,POL,0,179,63,27.0,13,68,52.5625,2013,8c/+
1803,AUS,0,187,78,33.0,8,49,44.142857142857146,2008,7a+
1804,ITA,0,178,68,31.0,5,59,48.61538461538461,2010,8a
1805,BRA,0,171,68,35.0,12,57,46.36496350364963,2014,7c+
1806,ZAF,0,185,63,20.0,5,53,45.63157894736842,2007,7b+
1807,FRA,0,172,68,26.0,14,49,45.25,2006,7a+
1808,other,0,185,73,18.0,6,53,51.0,2007,7b+
1809,SWE,0,183,73,47.0,26,57,46.324675324675326,2015,7c+
1810,ESP,0,173,58,28.0,5,44,35.333333333333336,2010,6c/+
1811,ITA,0,180,63,35.0,11,62,54.67741935483871,2006,8a+/8b
1812,DNK,0,180,78,26.0,12,53,43.84615384615385,2008,7b+
1813,BRA,0,189,78,34.0,13,56,46.58139534883721,2010,7c/+
