,user_id,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
7790,15431,2006-12-10 23:00:00,2017-07-14 22:00:00,212,33,36,49,36.27358490566038,2006,2017
7791,15433,2006-12-24 23:00:00,2012-10-24 22:00:00,91,21,21,38,28.021978021978022,2006,2012
7792,15435,2006-07-11 22:00:00,2005-11-23 23:00:00,9,55,53,57,54.55555555555556,2006,2005
7793,15437,2007-02-08 23:00:00,2007-03-24 23:00:00,15,36,36,42,38.4,2007,2007
7794,15440,2006-08-24 22:00:00,2007-07-07 22:00:00,5,53,49,57,53.0,2006,2007
7795,15442,2007-04-09 22:00:00,2007-08-29 22:00:00,9,57,55,57,52.55555555555556,2007,2007
7796,15443,2005-02-25 23:00:00,2007-05-19 22:00:00,29,44,38,46,39.37931034482759,2005,2007
7797,15446,2007-04-13 22:00:00,2009-09-06 22:00:00,28,28,31,44,34.392857142857146,2007,2009
7798,15447,2007-03-16 23:00:00,2009-09-26 22:00:00,66,40,42,45,38.57575757575758,2007,2009
7799,15449,2008-11-07 23:00:00,2010-07-23 22:00:00,35,55,66,66,57.57142857142857,2008,2010
7800,15454,2007-02-12 23:00:00,2008-03-01 23:00:00,74,55,55,55,49.351351351351354,2007,2008
7801,15458,2007-05-29 22:00:00,2013-12-26 23:00:00,383,53,51,59,45.96344647519582,2007,2013
7802,15466,2007-02-14 23:00:00,2007-02-14 23:00:00,3,49,49,49,49.0,2007,2007
7803,15468,2007-01-02 23:00:00,2007-01-02 23:00:00,1,40,40,40,40.0,2007,2007
7804,15469,2006-05-19 22:00:00,2007-02-16 23:00:00,20,59,53,59,54.25,2006,2007
7805,15472,2007-03-31 22:00:00,2009-06-13 22:00:00,22,44,33,49,38.18181818181818,2007,2009
7806,15474,2011-07-03 22:00:00,2011-08-19 22:00:00,17,55,51,55,52.05882352941177,2011,2011
7807,15475,2006-08-19 22:00:00,2008-07-08 22:00:00,66,44,43,49,43.04545454545455,2006,2008
7808,15478,2007-01-25 23:00:00,2008-11-28 23:00:00,36,38,33,42,34.916666666666664,2007,2008
7809,15480,2007-02-19 23:00:00,2014-03-28 23:00:00,76,38,40,62,46.39473684210526,2007,2014
7810,15482,2007-02-12 23:00:00,2007-02-12 23:00:00,2,48,46,48,47.0,2007,2007
7811,15483,2007-02-09 23:00:00,2017-02-28 23:00:00,357,51,64,69,54.32773109243698,2007,2017
7812,15484,2006-06-19 22:00:00,2017-08-22 22:00:00,264,36,46,51,36.18939393939394,2006,2017
7813,15486,2006-07-07 22:00:00,2006-08-19 22:00:00,11,46,42,46,44.09090909090909,2006,2006
7814,15487,2006-12-30 23:00:00,2011-11-24 23:00:00,131,64,62,68,55.42748091603053,2006,2011
7815,15488,2006-08-16 22:00:00,2006-06-02 22:00:00,29,33,31,46,28.551724137931036,2006,2006
7816,15489,2006-06-15 22:00:00,2006-06-04 22:00:00,8,31,38,38,29.5,2006,2006
7817,15491,2007-02-16 23:00:00,2012-07-18 22:00:00,46,33,38,48,34.76086956521739,2007,2012
7818,15492,2006-11-05 23:00:00,2006-06-05 22:00:00,9,48,42,48,43.333333333333336,2006,2006
7819,15495,2006-07-17 22:00:00,2007-02-17 23:00:00,5,51,51,51,48.2,2006,2007
7820,15496,2007-04-05 22:00:00,2011-05-18 22:00:00,117,38,55,55,42.837606837606835,2007,2011
7821,15497,2007-02-18 23:00:00,2007-02-25 23:00:00,24,49,42,49,40.666666666666664,2007,2007
7822,15500,2007-06-16 22:00:00,2007-09-08 22:00:00,11,52,52,52,44.90909090909091,2007,2007
7823,15502,2007-02-17 23:00:00,2007-04-07 22:00:00,2,44,44,44,44.0,2007,2007
7824,15503,2008-03-15 23:00:00,2008-03-27 23:00:00,5,42,39,42,34.8,2008,2008
7825,15507,2007-02-06 23:00:00,2009-10-18 22:00:00,100,40,51,51,35.21,2007,2009
7826,15510,2009-06-30 22:00:00,2009-06-30 22:00:00,1,51,51,51,51.0,2009,2009
7827,15514,2005-08-31 22:00:00,2017-06-29 22:00:00,265,66,55,68,57.471698113207545,2005,2017
7828,15518,2005-08-28 22:00:00,2008-06-11 22:00:00,57,49,44,57,48.1578947368421,2005,2008
7829,15519,2006-05-11 22:00:00,2007-06-27 22:00:00,38,46,48,57,50.60526315789474,2006,2007
7830,15522,2006-01-14 23:00:00,2007-11-13 23:00:00,33,51,44,55,46.666666666666664,2006,2007
7831,15524,2007-02-10 23:00:00,2014-08-22 22:00:00,195,31,44,51,37.11794871794872,2007,2014
7832,15531,2007-02-19 23:00:00,2007-02-19 23:00:00,5,51,44,51,45.6,2007,2007
7833,15534,2007-02-16 23:00:00,2009-02-13 23:00:00,106,49,40,55,41.85849056603774,2007,2009
7834,15536,2007-02-19 23:00:00,2007-03-24 23:00:00,22,42,38,44,35.40909090909091,2007,2007
7835,15537,2009-09-25 22:00:00,2009-09-25 22:00:00,1,49,49,49,49.0,2009,2009
7836,15540,2007-05-05 22:00:00,2010-01-09 23:00:00,64,31,31,40,33.984375,2007,2010
7837,15544,2007-01-12 23:00:00,2011-02-17 23:00:00,119,55,57,64,53.23529411764706,2007,2011
7838,15546,2006-07-11 22:00:00,2007-08-26 22:00:00,9,51,50,51,33.333333333333336,2006,2007
7839,15548,2007-02-20 23:00:00,2008-09-28 22:00:00,66,49,49,66,54.803030303030305,2007,2008
7840,15552,2002-11-11 23:00:00,2002-11-11 23:00:00,1,62,62,62,62.0,2002,2002
7841,15554,2007-03-28 22:00:00,2017-08-25 22:00:00,161,36,46,49,36.27329192546584,2007,2017
7842,15559,2007-03-01 23:00:00,2007-02-27 23:00:00,4,46,44,51,47.5,2007,2007
7843,15562,2006-07-15 22:00:00,2009-01-04 23:00:00,85,46,44,53,45.16470588235294,2006,2009
7844,15563,2006-09-11 22:00:00,2006-09-11 22:00:00,8,56,44,56,49.0,2006,2006
7845,15565,2006-07-30 22:00:00,2012-08-13 22:00:00,155,53,51,66,47.57419354838709,2006,2012
7846,15569,2007-02-22 23:00:00,2007-05-26 22:00:00,9,35,31,40,32.888888888888886,2007,2007
7847,15570,2006-06-08 22:00:00,2008-10-11 22:00:00,13,31,42,46,36.84615384615385,2006,2008
7848,15572,2007-04-12 22:00:00,2017-08-29 22:00:00,108,53,55,66,52.824074074074076,2007,2017
7849,15573,2007-04-18 22:00:00,2007-05-09 22:00:00,6,40,42,42,39.666666666666664,2007,2007
7850,15579,2007-09-01 22:00:00,2007-08-02 22:00:00,7,44,40,49,43.285714285714285,2007,2007
7851,15581,2007-02-24 23:00:00,2007-03-27 22:00:00,13,40,33,42,37.76923076923077,2007,2007
7852,15582,2007-01-01 23:00:00,2016-10-02 22:00:00,309,53,56,64,50.86731391585761,2007,2016
7853,15583,2007-04-03 22:00:00,2007-04-03 22:00:00,3,61,66,66,63.666666666666664,2007,2007
7854,15584,2007-02-16 23:00:00,2008-09-30 22:00:00,3,21,29,29,23.666666666666668,2007,2008
7855,15585,2006-03-10 23:00:00,2013-07-27 22:00:00,125,62,51,66,58.504,2006,2013
7856,15586,2007-04-30 22:00:00,2013-07-17 22:00:00,114,44,44,53,47.28947368421053,2007,2013
7857,15587,2007-01-01 23:00:00,2007-06-02 22:00:00,261,46,42,55,47.337164750957854,2007,2007
7858,15589,2007-11-23 23:00:00,2007-11-23 23:00:00,3,38,21,38,29.333333333333332,2007,2007
7859,15591,2006-07-19 22:00:00,2009-09-27 22:00:00,86,64,51,64,54.24418604651163,2006,2009
7860,15597,2007-01-31 23:00:00,2012-05-04 22:00:00,131,46,49,57,47.847328244274806,2007,2012
7861,15598,2007-04-11 22:00:00,2008-12-02 23:00:00,4,33,33,33,27.0,2007,2008
7862,15599,2007-04-21 22:00:00,2007-03-30 22:00:00,10,33,40,40,34.3,2007,2007
7863,15600,2008-04-16 22:00:00,2009-11-05 23:00:00,17,36,46,46,37.470588235294116,2008,2009
7864,15601,2007-07-17 22:00:00,2009-08-29 22:00:00,49,44,38,48,39.63265306122449,2007,2009
7865,15602,2007-01-27 23:00:00,2007-03-26 22:00:00,27,62,62,66,58.77777777777778,2007,2007
7866,15605,2006-09-23 22:00:00,2013-05-25 22:00:00,157,62,49,64,46.86624203821656,2006,2013
7867,15614,2007-02-24 23:00:00,2007-03-10 23:00:00,30,29,32,38,33.1,2007,2007
7868,15616,2012-02-08 23:00:00,2012-03-24 23:00:00,38,53,57,64,57.78947368421053,2012,2012
7869,15617,2007-01-24 23:00:00,2010-03-01 23:00:00,66,57,51,62,54.09090909090909,2007,2010
7870,15618,2006-08-19 22:00:00,2007-08-18 22:00:00,33,53,46,55,49.57575757575758,2006,2007
7871,15620,2007-02-16 23:00:00,2007-02-27 23:00:00,4,49,46,49,47.5,2007,2007
7872,15622,2007-02-10 23:00:00,2010-02-21 23:00:00,32,38,49,51,40.34375,2007,2010
7873,15624,2006-12-31 23:00:00,2008-08-10 22:00:00,10,46,40,49,44.4,2007,2008
7874,15628,2005-09-06 22:00:00,2007-03-17 23:00:00,242,40,57,68,54.252066115702476,2005,2007
7875,15630,2006-05-27 22:00:00,2016-04-20 22:00:00,59,46,46,59,46.66101694915254,2006,2016
7876,15635,2007-02-08 23:00:00,2007-03-08 23:00:00,11,51,49,51,45.81818181818182,2007,2007
7877,15637,2007-02-23 23:00:00,2007-02-23 23:00:00,1,40,40,40,40.0,2007,2007
7878,15638,2006-12-29 23:00:00,2016-11-12 23:00:00,128,49,44,55,41.3046875,2006,2016
7879,15639,2008-03-21 23:00:00,2009-01-31 23:00:00,4,46,51,51,45.25,2008,2009
7880,15641,2006-05-20 22:00:00,2008-08-14 22:00:00,43,40,62,62,44.27906976744186,2006,2008
7881,15642,2008-04-12 22:00:00,2017-08-24 22:00:00,629,28,46,49,34.98410174880763,2008,2017
7882,15643,2009-04-14 22:00:00,2009-04-14 22:00:00,2,36,42,42,39.0,2009,2009
7883,15645,2007-03-01 23:00:00,2007-11-05 23:00:00,23,51,49,51,47.78260869565217,2007,2007
7884,15647,2007-02-23 23:00:00,2007-03-17 23:00:00,9,39,49,49,39.22222222222222,2007,2007
7885,15650,2006-11-10 23:00:00,2007-03-03 23:00:00,13,42,42,42,37.76923076923077,2006,2007
7886,15651,2007-02-18 23:00:00,2010-12-12 23:00:00,96,44,53,55,45.520833333333336,2007,2010
7887,15652,2007-03-18 23:00:00,2015-09-23 22:00:00,89,31,46,59,47.89887640449438,2007,2015
7888,15653,2007-03-03 23:00:00,2005-08-24 22:00:00,43,62,59,66,59.627906976744185,2007,2005
7889,15654,2006-11-21 23:00:00,2008-09-22 22:00:00,60,40,36,53,36.46666666666667,2006,2008
7890,15656,2005-08-12 22:00:00,2008-09-23 22:00:00,53,59,55,59,51.924528301886795,2005,2008
7891,15657,2009-04-09 22:00:00,2009-04-10 22:00:00,4,40,36,42,40.0,2009,2009
7892,15658,2007-03-04 23:00:00,2007-07-07 22:00:00,17,46,55,57,48.529411764705884,2007,2007
7893,15659,2007-04-07 22:00:00,2007-04-07 22:00:00,1,44,44,44,44.0,2007,2007
7894,15664,2006-04-20 22:00:00,2016-06-10 22:00:00,105,44,23,44,32.03809523809524,2006,2016
7895,15665,2007-06-30 22:00:00,2007-06-30 22:00:00,1,36,36,36,36.0,2007,2007
7896,15669,2007-02-25 23:00:00,2007-03-04 23:00:00,16,62,40,62,48.75,2007,2007
7897,15671,2007-03-04 23:00:00,2008-06-02 22:00:00,2,43,44,44,43.5,2007,2008
7898,15673,2010-08-21 22:00:00,2014-06-18 22:00:00,11,50,33,53,42.81818181818182,2010,2014
7899,15675,2007-04-07 22:00:00,2017-08-27 22:00:00,1671,40,46,66,49.166965888689404,2007,2017
7900,15676,2007-08-23 22:00:00,2007-08-21 22:00:00,5,36,38,38,34.0,2007,2007
7901,15679,2006-09-11 22:00:00,2012-01-10 23:00:00,170,41,66,66,49.029411764705884,2006,2012
7902,15680,2006-05-31 22:00:00,2006-05-30 22:00:00,11,31,44,44,37.27272727272727,2006,2006
7903,15682,2007-01-02 23:00:00,2013-10-17 22:00:00,359,42,41,49,39.08356545961003,2007,2013
7904,15684,2009-06-08 22:00:00,2013-08-14 22:00:00,35,51,49,51,46.2,2009,2013
7905,15688,2007-03-06 23:00:00,2008-11-09 23:00:00,10,62,53,62,54.6,2007,2008
7906,15690,2007-03-10 23:00:00,2007-03-03 23:00:00,2,56,57,57,56.5,2007,2007
7907,15693,2007-02-24 23:00:00,2011-09-30 22:00:00,171,57,55,62,52.23391812865497,2007,2011
7908,15695,2008-09-02 22:00:00,2008-09-02 22:00:00,4,52,49,52,47.25,2008,2008
7909,15697,2006-09-16 22:00:00,2007-09-15 22:00:00,18,40,21,40,31.88888888888889,2006,2007
7910,15698,2007-08-18 22:00:00,2007-10-12 22:00:00,11,42,29,49,40.54545454545455,2007,2007
7911,15699,2005-10-08 22:00:00,2008-04-28 22:00:00,59,36,51,57,36.25423728813559,2005,2008
7912,15700,2006-10-07 22:00:00,2007-09-15 22:00:00,13,31,21,38,32.38461538461539,2006,2007
7913,15701,2013-05-11 22:00:00,2013-05-11 22:00:00,2,49,51,51,50.0,2013,2013
7914,15702,2008-07-21 22:00:00,2009-05-22 22:00:00,32,21,38,38,29.34375,2008,2009
7915,15705,2007-03-02 23:00:00,2007-12-15 23:00:00,11,38,40,40,35.27272727272727,2007,2007
7916,15707,2001-03-09 23:00:00,2011-11-12 23:00:00,120,36,43,53,39.61666666666667,2001,2011
7917,15708,2006-05-31 22:00:00,2009-06-02 22:00:00,30,64,62,64,58.2,2006,2009
7918,15715,2006-05-30 22:00:00,2007-10-17 22:00:00,22,58,51,66,53.72727272727273,2006,2007
7919,15719,2007-03-02 23:00:00,2012-08-16 22:00:00,4,41,49,49,45.5,2007,2012
7920,15720,2009-08-04 22:00:00,2015-01-26 23:00:00,25,48,44,53,44.72,2009,2015
7921,15722,2006-07-07 22:00:00,2017-05-26 22:00:00,276,42,42,62,46.927536231884055,2006,2017
7922,15724,2008-08-29 22:00:00,2008-11-14 23:00:00,8,40,42,44,41.25,2008,2008
7923,15726,2011-09-24 22:00:00,2017-08-19 22:00:00,159,33,55,58,44.660377358490564,2011,2017
7924,15728,2006-03-25 23:00:00,2017-08-25 22:00:00,530,49,48,62,52.01698113207547,2006,2017
7925,15729,2006-12-22 23:00:00,2007-05-26 22:00:00,16,51,44,51,46.625,2006,2007
7926,15730,2007-03-08 23:00:00,2007-03-08 23:00:00,1,64,64,64,64.0,2007,2007
7927,15731,2007-03-10 23:00:00,2017-06-16 22:00:00,291,43,55,68,56.213058419243985,2007,2017
7928,15732,2007-01-20 23:00:00,2010-12-26 23:00:00,22,49,49,55,49.72727272727273,2007,2010
7929,15734,2006-05-19 22:00:00,2015-05-01 22:00:00,818,72,57,74,61.97555012224939,2006,2015
7930,15735,2007-03-10 23:00:00,2007-07-26 22:00:00,14,31,33,33,30.142857142857142,2007,2007
7931,15738,2007-02-12 23:00:00,2015-09-24 22:00:00,232,66,57,66,51.724137931034484,2007,2015
7932,15741,2007-02-12 23:00:00,2010-04-29 22:00:00,61,53,40,53,43.032786885245905,2007,2010
7933,15743,2007-03-10 23:00:00,2007-11-27 23:00:00,57,54,44,56,49.75438596491228,2007,2007
7934,15746,2006-12-01 23:00:00,2006-10-11 22:00:00,7,33,40,40,35.142857142857146,2006,2006
7935,15747,2007-04-28 22:00:00,2007-04-28 22:00:00,2,33,33,33,33.0,2007,2007
7936,15750,2009-03-06 23:00:00,2014-10-26 23:00:00,212,53,51,64,53.259433962264154,2009,2014
7937,15753,2006-08-15 22:00:00,2017-06-26 22:00:00,146,51,57,72,54.23972602739726,2006,2017
7938,15754,2007-03-10 23:00:00,2010-06-03 22:00:00,47,43,44,46,39.02127659574468,2007,2010
7939,15756,2007-03-11 23:00:00,2007-06-09 22:00:00,18,49,46,55,46.27777777777778,2007,2007
7940,15757,2007-03-31 22:00:00,2007-08-31 22:00:00,64,44,49,49,36.015625,2007,2007
7941,15759,2007-03-05 23:00:00,2007-11-17 23:00:00,13,37,42,44,40.30769230769231,2007,2007
7942,15762,2007-02-24 23:00:00,2017-08-24 22:00:00,206,53,53,64,47.95145631067961,2007,2017
7943,15765,2007-02-10 23:00:00,2007-03-12 23:00:00,9,44,36,44,38.666666666666664,2007,2007
7944,15768,2007-02-09 23:00:00,2016-05-03 22:00:00,935,53,46,57,44.38181818181818,2007,2016
7945,15770,2009-04-16 22:00:00,2009-04-16 22:00:00,1,55,55,55,55.0,2009,2009
7946,15774,2007-03-12 23:00:00,2009-11-20 23:00:00,15,44,38,49,39.6,2007,2009
7947,15775,2007-05-13 22:00:00,2007-03-06 23:00:00,7,42,20,42,31.0,2007,2007
7948,15776,2007-03-13 23:00:00,2007-05-21 22:00:00,23,51,49,51,45.391304347826086,2007,2007
7949,15779,2007-05-12 22:00:00,2012-09-08 22:00:00,46,36,36,44,37.869565217391305,2007,2012
7950,15784,2006-04-28 22:00:00,2006-04-28 22:00:00,1,62,62,62,62.0,2006,2006
7951,15788,2007-03-02 23:00:00,2011-02-20 23:00:00,54,44,51,62,48.074074074074076,2007,2011
7952,15790,2006-10-18 22:00:00,2008-10-21 22:00:00,4,44,50,51,47.25,2006,2008
7953,15792,2007-03-27 22:00:00,2007-08-04 22:00:00,12,33,30,36,29.416666666666668,2007,2007
7954,15793,2007-04-21 22:00:00,2007-04-21 22:00:00,2,40,46,46,43.0,2007,2007
7955,15796,2006-12-20 23:00:00,2006-12-20 23:00:00,1,54,54,54,54.0,2006,2006
7956,15797,2007-03-09 23:00:00,2007-03-09 23:00:00,4,49,44,49,46.5,2007,2007
7957,15799,2001-10-25 22:00:00,2013-05-10 22:00:00,45,57,59,62,57.8,2001,2013
7958,15801,2007-03-14 23:00:00,2011-02-20 23:00:00,126,53,62,64,46.34920634920635,2007,2011
7959,15804,2007-03-14 23:00:00,2017-08-13 22:00:00,558,53,49,64,53.32616487455197,2007,2017
7960,15806,2009-07-22 22:00:00,2013-05-17 22:00:00,18,29,33,40,28.22222222222222,2009,2013
7961,15807,2007-11-14 23:00:00,2014-03-09 23:00:00,30,62,53,67,59.3,2007,2014
7962,15810,2007-03-08 23:00:00,2008-05-13 22:00:00,11,29,57,59,47.45454545454545,2007,2008
7963,15813,2007-03-08 23:00:00,2007-03-15 23:00:00,46,49,36,49,39.45652173913044,2007,2007
7964,15814,2007-03-10 23:00:00,1996-05-03 22:00:00,5,32,31,38,35.0,2007,1996
7965,15816,2007-01-29 23:00:00,2009-04-07 22:00:00,145,32,38,44,32.227586206896554,2007,2009
7966,15817,2007-03-14 23:00:00,2009-05-05 22:00:00,29,44,29,44,31.413793103448278,2007,2009
7967,15819,2007-05-24 22:00:00,2007-10-17 22:00:00,6,39,49,49,44.333333333333336,2007,2007
7968,15823,2007-03-03 23:00:00,2014-08-09 22:00:00,151,43,62,62,46.90728476821192,2007,2014
7969,15824,2006-05-31 22:00:00,2006-11-10 23:00:00,35,48,62,62,52.91428571428571,2006,2006
7970,15827,2007-03-17 23:00:00,2007-04-17 22:00:00,16,59,55,66,60.5,2007,2007
7971,15828,2008-02-24 23:00:00,2008-09-25 22:00:00,7,21,51,51,29.714285714285715,2008,2008
7972,15829,2007-08-15 22:00:00,2011-05-11 22:00:00,29,44,32,62,40.03448275862069,2007,2011
7973,15832,2007-04-12 22:00:00,2015-09-09 22:00:00,97,31,44,53,41.71134020618557,2007,2015
7974,15834,2007-03-17 23:00:00,2007-12-08 23:00:00,58,42,53,53,40.62068965517241,2007,2007
7975,15837,2007-03-26 22:00:00,2007-04-01 22:00:00,18,31,36,40,34.72222222222222,2007,2007
7976,15839,2007-03-17 23:00:00,2010-04-01 22:00:00,146,36,42,51,39.15068493150685,2007,2010
7977,15840,2007-03-17 23:00:00,2007-03-18 23:00:00,11,42,38,42,35.27272727272727,2007,2007
7978,15843,2007-04-07 22:00:00,2008-12-02 23:00:00,46,29,33,40,32.80434782608695,2007,2008
7979,15844,2006-06-17 22:00:00,2017-09-07 22:00:00,466,38,35,45,37.43133047210301,2006,2017
7980,15848,2007-03-16 23:00:00,2014-07-04 22:00:00,407,51,59,66,52.894348894348894,2007,2014
7981,15852,2007-02-16 23:00:00,2017-08-12 22:00:00,218,62,53,66,51.642201834862384,2007,2017
7982,15856,2007-03-18 23:00:00,2008-05-30 22:00:00,21,44,51,55,47.285714285714285,2007,2008
7983,15857,2008-05-21 22:00:00,2008-12-30 23:00:00,16,44,42,53,40.875,2008,2008
7984,15858,2006-04-03 22:00:00,2009-07-02 22:00:00,28,33,61,61,42.642857142857146,2006,2009
7985,15859,2005-05-08 22:00:00,2004-04-12 22:00:00,8,51,53,57,47.625,2005,2004
7986,15861,2007-03-16 23:00:00,2007-02-09 23:00:00,8,46,40,46,39.0,2007,2007
7987,15864,2007-03-19 23:00:00,2008-08-10 22:00:00,41,48,49,53,48.41463414634146,2007,2008
7988,15865,2011-07-10 22:00:00,2012-12-03 23:00:00,16,53,59,62,56.6875,2011,2012
7989,15866,2009-11-07 23:00:00,2009-11-07 23:00:00,1,46,46,46,46.0,2009,2009
7990,15871,2007-03-12 23:00:00,2007-04-13 22:00:00,5,21,36,36,31.8,2007,2007
7991,15872,2009-01-27 23:00:00,2009-01-27 23:00:00,1,57,57,57,57.0,2009,2009
7992,15873,2007-04-20 22:00:00,2007-05-10 22:00:00,8,38,42,42,38.5,2007,2007
7993,15874,2007-03-20 23:00:00,2008-03-29 23:00:00,53,53,49,55,44.9811320754717,2007,2008
7994,15875,2006-08-31 22:00:00,2007-03-17 23:00:00,85,49,62,66,58.258823529411764,2006,2007
7995,15876,2007-04-20 22:00:00,2015-03-20 23:00:00,193,46,53,61,44.6580310880829,2007,2015
7996,15879,2008-09-04 22:00:00,2009-07-18 22:00:00,40,39,49,55,45.975,2008,2009
7997,15880,2007-03-15 23:00:00,2013-05-10 22:00:00,64,51,51,55,50.53125,2007,2013
7998,15881,2007-03-09 23:00:00,2009-01-19 23:00:00,23,40,44,49,41.47826086956522,2007,2009
7999,15882,1998-03-08 23:00:00,1998-04-24 22:00:00,4,48,51,51,49.25,1998,1998
8000,15889,2007-03-14 23:00:00,2012-06-27 22:00:00,202,36,51,62,48.78217821782178,2007,2012
8001,15890,2009-07-24 22:00:00,2009-07-24 22:00:00,1,44,44,44,44.0,2009,2009
8002,15891,2007-04-06 22:00:00,2007-06-02 22:00:00,18,29,36,44,36.5,2007,2007
8003,15892,2008-05-18 22:00:00,2017-07-08 22:00:00,362,57,55,66,53.98342541436464,2008,2017
8004,15894,2007-04-12 22:00:00,2008-08-30 22:00:00,51,32,46,53,37.88235294117647,2007,2008
8005,15895,2008-08-22 22:00:00,2009-01-01 23:00:00,12,40,51,51,38.583333333333336,2008,2009
8006,15896,2007-03-21 23:00:00,2008-10-13 22:00:00,34,53,51,55,49.911764705882355,2007,2008
8007,15898,2008-05-16 22:00:00,2015-05-07 22:00:00,32,62,75,75,62.625,2008,2015
8008,15899,2013-06-06 22:00:00,2013-10-29 23:00:00,16,36,40,44,39.375,2013,2013
8009,15901,2007-06-29 22:00:00,2008-03-19 23:00:00,29,44,35,46,38.6551724137931,2007,2008
8010,15903,2007-03-19 23:00:00,2007-04-07 22:00:00,4,57,62,62,60.0,2007,2007
8011,15904,2007-02-24 23:00:00,2008-11-08 23:00:00,52,21,31,49,34.0,2007,2008
8012,15909,2007-12-26 23:00:00,2017-05-06 22:00:00,246,53,49,64,47.59349593495935,2007,2017
8013,15910,2009-10-21 22:00:00,2015-07-24 22:00:00,295,51,51,57,45.623728813559325,2009,2015
8014,15911,2007-03-20 23:00:00,2009-04-12 22:00:00,32,44,44,53,40.28125,2007,2009
8015,15922,2006-09-22 22:00:00,2006-05-26 22:00:00,114,32,31,42,32.45614035087719,2006,2006
8016,15923,2007-04-30 22:00:00,2017-07-07 22:00:00,147,31,50,50,35.7687074829932,2007,2017
8017,15924,2009-07-15 22:00:00,2011-09-30 22:00:00,23,38,31,49,38.0,2009,2011
8018,15926,2007-03-22 23:00:00,2017-08-18 22:00:00,1013,51,40,64,48.848963474827244,2007,2017
8019,15931,2013-10-18 22:00:00,2014-05-31 22:00:00,35,59,33,59,48.94285714285714,2013,2014
8020,15932,2007-03-24 23:00:00,2008-04-14 22:00:00,52,38,42,46,38.40384615384615,2007,2008
8021,15933,2007-03-30 22:00:00,2011-12-23 23:00:00,83,46,49,53,44.86746987951807,2007,2011
8022,15935,2006-05-24 22:00:00,2007-05-12 22:00:00,37,49,46,51,42.513513513513516,2006,2007
8023,15940,2007-03-11 23:00:00,2012-07-22 22:00:00,105,31,44,53,38.01904761904762,2007,2012
8024,15941,2007-03-25 22:00:00,2007-03-25 22:00:00,1,49,49,49,49.0,2007,2007
8025,15943,2007-03-10 23:00:00,2008-11-18 23:00:00,97,53,49,62,50.649484536082475,2007,2008
8026,15945,2007-03-25 22:00:00,2007-04-26 22:00:00,3,51,46,51,47.666666666666664,2007,2007
8027,15946,2003-07-06 22:00:00,2007-05-06 22:00:00,2,41,51,51,46.0,2003,2007
8028,15948,2006-06-21 22:00:00,2007-08-31 22:00:00,18,59,59,62,57.5,2006,2007
8029,15949,2007-03-18 23:00:00,2009-05-16 22:00:00,27,46,53,53,43.44444444444444,2007,2009
8030,15950,2007-03-22 23:00:00,2007-05-01 22:00:00,3,51,49,54,51.333333333333336,2007,2007
8031,15952,2007-03-27 22:00:00,2007-04-18 22:00:00,39,40,40,44,38.07692307692308,2007,2007
8032,15953,2007-02-24 23:00:00,2017-04-10 22:00:00,414,52,42,57,40.88405797101449,2007,2017
8033,15954,2006-10-03 22:00:00,2007-11-22 23:00:00,17,57,51,62,54.588235294117645,2006,2007
8034,15955,2006-03-07 23:00:00,2017-09-05 22:00:00,433,51,59,62,48.15704387990762,2006,2017
8035,15958,2000-12-31 23:00:00,2011-11-11 23:00:00,169,59,55,62,54.77514792899408,2001,2011
8036,15960,2005-07-12 22:00:00,2007-07-28 22:00:00,11,55,44,55,48.63636363636363,2005,2007
8037,15962,2007-01-19 23:00:00,2017-06-02 22:00:00,564,57,51,68,49.5531914893617,2007,2017
8038,15963,2007-04-06 22:00:00,2007-04-05 22:00:00,4,42,40,42,37.75,2007,2007
8039,15964,2006-10-17 22:00:00,2010-06-28 22:00:00,38,53,70,70,55.39473684210526,2006,2010
8040,15966,2008-03-25 23:00:00,2008-03-25 23:00:00,1,53,53,53,53.0,2008,2008
8041,15968,2007-03-24 23:00:00,2008-03-05 23:00:00,24,51,51,62,54.416666666666664,2007,2008
8042,15969,2006-11-25 23:00:00,2017-09-08 22:00:00,429,53,49,62,46.29137529137529,2006,2017
8043,15973,2007-03-27 22:00:00,2007-03-27 22:00:00,8,20,30,36,28.875,2007,2007
